4240,0.4565343305176546,0.7684980998471008,1,1
8260,-0.06737529764758331,0.747249753247659,1,0
1978,0.6414742959915551,-0.21063729588632116,1,1
8010,0.39343529895060814,-0.7146075215246782,1,1
1626,-0.8315584572168898,-0.17898514285839207,1,0
9725,0.7162525303012093,0.41007147269625316,1,0
7707,0.6788079904348009,-0.35944305626291323,1,0
5230,-0.19376383108837694,-0.75053622833836,1,1
1353,0.7986638624851782,-0.051633288553587606,1,1
4562,-0.7106360841632423,-0.13731068928932688,1,1
1301,-0.32413480729493205,-0.6658269607795402,1,0
7214,-0.3999993281981392,0.7766690430727077,1,1
4485,0.4076138288558952,0.7292763446166042,1,1
4542,-0.21149811074809882,0.7384354096033536,1,1
6217,-0.6352130566414029,0.43430579875311925,1,0
5369,-0.493585715847951,-0.5530717235652499,1,0
5775,-0.7604021999701991,-0.2357771753492051,1,0
6063,-0.04009341066306029,-0.7749152578478046,1,0
448,0.1259839974654496,-0.7570846814833102,1,0
928,-0.6417057018070823,0.34066564521224457,1,1
6173,0.32381776860025385,0.7454361690555078,1,0
1830,0.8254524406610421,0.06975025796595649,1,1
7942,-0.6471976195817805,0.409822613453815,1,1
413,0.6266983241194185,0.5208847959177592,1,1
5493,0.15891926860284805,-0.7334668737396418,1,0
8981,0.6048858451680287,-0.42766702486403013,1,1
3949,-0.18867661078174464,0.8364062417451887,1,0
9509,-0.8438177196036358,0.03172683233830935,1,1
3703,-0.25956831995650187,-0.641459684799401,1,1
4531,-0.7472972802789876,0.2948097845166468,1,0
8845,0.2478446193661503,0.7970458976646954,1,0
9029,0.6355760823649208,0.47571705574507983,1,0
2738,-0.3417608519778796,0.6189623265062267,1,1
6509,-0.8685222853467268,0.11359269324885825,1,1
1208,-0.6217432580537322,0.39267353090716217,1,1
8040,0.1489203985362578,-0.7824287669030096,1,0
348,0.38912432011207776,-0.7257707207868216,1,0
1082,-0.08007914465683388,-0.8578943484271524,1,0
3549,-0.4876418888650204,0.6048998159703721,1,0
1394,-0.9290826275844628,0.0253484790504089,1,1
9273,-0.2161993906103305,0.7959533051377473,1,0
8279,-0.7472863863059522,-0.23621971818790763,1,0
5411,-0.9023944509943872,0.15464512245196815,1,1
6854,-0.4206411735097404,0.7194066047037144,1,0
8861,-0.7287834329947082,0.49742561059116586,1,0
7133,-0.6086152665051111,-0.4434739967262524,1,1
7884,0.6307206642180408,-0.47210337589623064,1,0
3467,-0.7420265192417979,0.35094819278757217,1,0
