5771,6.983838393257093,-0.05943397050197641,1,0
7218,4.424796423210388,-2.267736112080617,1,0
8755,5.8381298928788095,0.7184643114233731,1,0
3679,3.1429157610522083,9.721327495650055,1,0
8010,8.755814263526347,-0.4863236573352663,1,0
1626,7.616369343676594,3.2337191007201214,1,0
9725,4.683475034413894,-5.529477059288703,1,0
7707,4.922781303753927,-0.006638716384720134,1,0
8513,7.424034043265784,3.017216515142918,1,0
8896,7.940758174542145,4.489483643664734,1,0
1301,-4.415095732161131,0.5818170749305862,1,0
4543,4.797556942493169,2.4564680474338947,1,0
4073,4.745351854278463,-1.9806823209994455,1,0
4485,9.96784012698982,-0.3800885786028467,1,0
4542,6.98580769524969,1.2286363775823577,1,0
8296,2.759428791240567,-1.1925037780769356,1,0
1850,5.126002483492334,2.7307756337337743,1,1
3938,4.572647387819911,0.32792971340257604,1,0
5369,1.888602116503396,-1.0083644997200891,1,0
5775,4.319813869836297,5.562780369456556,1,0
6063,8.492186627385808,4.273578390299784,1,0
4456,1.2871642221001238,2.8960139639615967,1,0
6173,-0.14428341118328003,1.4052063109172228,1,0
6903,7.850385699196374,0.3047190069977206,1,0
9617,6.994196619447344,7.624661600539713,1,0
6226,6.836750475971664,3.2787925938629696,1,0
6038,11.303440177827108,1.4300177492021988,1,0
5070,6.7004693156961945,1.5921101293901112,1,0
9876,4.2501276619604145,4.823045851302036,1,0
1011,4.495893530595233,6.195402019606062,1,0
3289,5.248043463742672,1.4992031797916372,1,0
6800,7.8693174887169555,3.8194133020911902,1,1
9244,4.536777662659817,2.3758265230064124,1,0
8433,6.202094348827176,3.1967274407558035,1,0
9509,3.0018120329575537,0.9411343112090589,1,0
5061,2.1633739988744054,5.5572402432131955,1,1
8534,-0.24740565391467673,6.438963730554626,1,0
210,8.850009829994328,-2.8738218404180813,1,0
2683,2.0922428808529347,7.1160891125838655,1,1
2738,10.981984616237359,1.557574345127706,1,0
6509,12.194796901279235,0.3314815035174452,1,0
1208,8.580188184551572,5.371451303546057,1,1
5320,3.06167370960487,1.1291525965995048,1,0
7198,6.322556321429504,1.6999544339483292,1,0
9592,7.144999876340515,0.6253217689291908,1,0
556,7.838568907676236,2.6204522769030976,1,1
8646,0.08280819740144985,0.5139829887089671,1,0
7269,7.2365432696513174,5.142247998099647,1,0
